/var/spool/slurmd/job2511452/slurm_script: line 10: /home/bhagavan/CS433/pinns/bin/activate: No such file or directory
Python binary: /usr/bin/python
Python version: Python 3.9.10

Lmod is automatically replacing "gcc/11.3.0" with "intel/2021.6.0".


Lmod is automatically replacing "intel/2021.6.0" with "nvhpc/23.3-mpi".

wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: sathvikbhagavan (sathvikbhagavan-epfl). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.18.7
wandb: Run data is saved locally in /home/bhagavan/CS-433/new/SteadyStateSplinePINNs/src/wandb/run-20250110_154822-k63ewncq
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run vague-voice-34
wandb: ⭐️ View project at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11
wandb: 🚀 View run at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11/runs/k63ewncq
Using device: cuda
Number of parameters in the model is: 1358120
Number of Outlet surface points: 10000, volume points: 96564, surface points: 195842
1/100
Number of Outlet surface points: 10000, volume points: 96463, surface points: 195807
Validation Divergence Loss: 0.1547413676293357, Validation X Momentum Loss: 577.3481508762504, Validation Y Momentum Loss: 583.2481477829255, Validation Z Momentum Loss: 716.4536874341412, Validation Outlet Boundary Loss: 0.006899809340779936, Validation Other Boundary Loss: 0.17161950899185285, Validation Heat Loss: 0.011371845640911968, Validation Surface Temperature Boundary Loss: 0.10763548752416571, Validation Total Loss: 1877.502254112444
Divergence Loss: 2.8106832423404735, X Momentum Loss: 0.029413590735419732, Y Momentum Loss: 0.04755680994520597, Z Momentum Loss: 0.059770854731260946, Inlet Boundary Loss: 57.63407664765169, Outlet Boundary Loss: 1.9963149833287242e-05, Other Boundary Loss: 3.9121460695717984, Heat Loss: 0.1805506466683684 Inlet Temperature Boundary Loss: 0.031492974954995874 Surface Temperature Boundary Loss: 0.0003618628617849132 Total Loss: 58.36807415738509
Divergence Loss: 2.805568250098146, X Momentum Loss: 0.028113517175842633, Y Momentum Loss: 0.04542298136682537, Z Momentum Loss: 0.07129500245476877, Inlet Boundary Loss: 57.620861849357595, Outlet Boundary Loss: 2.003144102048206e-05, Other Boundary Loss: 3.924113589567864, Heat Loss: 0.1740962958713381 Inlet Temperature Boundary Loss: 0.029756499338978417 Surface Temperature Boundary Loss: 0.00035913559151146054 Total Loss: 58.35436176713884
Divergence Loss: 2.798822244592099, X Momentum Loss: 0.026581637673098915, Y Momentum Loss: 0.041563175302382696, Z Momentum Loss: 0.07118248218309106, Inlet Boundary Loss: 57.61324164757546, Outlet Boundary Loss: 2.005468253058807e-05, Other Boundary Loss: 3.925057670631779, Heat Loss: 0.168562885825116 Inlet Temperature Boundary Loss: 0.027630104227128565 Surface Temperature Boundary Loss: 0.0003578239151422515 Total Loss: 58.34346497090811
Divergence Loss: 2.7857190441831774, X Momentum Loss: 0.026188157292207075, Y Momentum Loss: 0.03479422659738934, Z Momentum Loss: 0.07088564939207122, Inlet Boundary Loss: 57.60424298884999, Outlet Boundary Loss: 2.0025633456412323e-05, Other Boundary Loss: 3.9165542346605204, Heat Loss: 0.16125912072039492 Inlet Temperature Boundary Loss: 0.026107518374267308 Surface Temperature Boundary Loss: 0.00035935050493224254 Total Loss: 58.33032447860326
Divergence Loss: 2.7914705174972223, X Momentum Loss: 0.026930762049028147, Y Momentum Loss: 0.03705795963905748, Z Momentum Loss: 0.07072794607922601, Inlet Boundary Loss: 57.59454410635304, Outlet Boundary Loss: 2.0089099662708957e-05, Other Boundary Loss: 3.926330421230385, Heat Loss: 0.1575745434522193 Inlet Temperature Boundary Loss: 0.02401845126407262 Surface Temperature Boundary Loss: 0.0003543900213015919 Total Loss: 58.32254925124955
51/100
Number of Outlet surface points: 10000, volume points: 96528, surface points: 195726
Validation Divergence Loss: 2.599623792316151, Validation X Momentum Loss: 0.06960303067875048, Validation Y Momentum Loss: 0.04540766626729479, Validation Z Momentum Loss: 0.1585378640086156, Validation Outlet Boundary Loss: 2.006171403353515e-05, Validation Other Boundary Loss: 4.0646754355513846, Validation Heat Loss: 4.416908448461664, Validation Surface Temperature Boundary Loss: 0.0003991366829311319, Validation Total Loss: 11.355175435680826
Divergence Loss: 2.437301308901018, X Momentum Loss: 0.10856747002452222, Y Momentum Loss: 0.08545050540797924, Z Momentum Loss: 0.11727199982050346, Inlet Boundary Loss: 57.59454410635304, Outlet Boundary Loss: 2.009672593099929e-05, Other Boundary Loss: 4.014082346809426, Heat Loss: 0.4340635781708804 Inlet Temperature Boundary Loss: 0.02401845126407262 Surface Temperature Boundary Loss: 0.0003706022455314779 Total Loss: 58.41470300733308
Divergence Loss: 2.8752161471533615, X Momentum Loss: 0.6586982775500871, Y Momentum Loss: 1.5008219685879314, Z Momentum Loss: 2.355187740089808, Inlet Boundary Loss: 71.1563386388779, Outlet Boundary Loss: 2.346374384845219e-05, Other Boundary Loss: 4.1030502371868875, Heat Loss: 1.453107568352081 Inlet Temperature Boundary Loss: 0.6776658958486953 Surface Temperature Boundary Loss: 0.0010290586956594311 Total Loss: 73.11257327721991
Divergence Loss: 2.4424735388004963, X Momentum Loss: 0.10175184051250706, Y Momentum Loss: 0.07287986304161724, Z Momentum Loss: 0.1138564969218223, Inlet Boundary Loss: 57.595741692270124, Outlet Boundary Loss: 2.017710101667614e-05, Other Boundary Loss: 4.021993572768621, Heat Loss: 0.42877326466718046 Inlet Temperature Boundary Loss: 0.023089834323320003 Surface Temperature Boundary Loss: 0.00037062135007134096 Total Loss: 58.408172828895104
Divergence Loss: 2.4369680476639917, X Momentum Loss: 0.09584954524939109, Y Momentum Loss: 0.06980076395842329, Z Momentum Loss: 0.1020318443277126, Inlet Boundary Loss: 57.59165690821306, Outlet Boundary Loss: 2.0121489451385396e-05, Other Boundary Loss: 4.017408020966345, Heat Loss: 0.42634434237108354 Inlet Temperature Boundary Loss: 0.021978958003193112 Surface Temperature Boundary Loss: 0.0003679986940738971 Total Loss: 58.39532966203455
Divergence Loss: 2.434208879271476, X Momentum Loss: 0.08196309690103419, Y Momentum Loss: 0.07824792118574699, Z Momentum Loss: 0.0904835216029038, Inlet Boundary Loss: 57.58935049477985, Outlet Boundary Loss: 2.0087220243382555e-05, Other Boundary Loss: 4.014562896750079, Heat Loss: 0.40414974332947023 Inlet Temperature Boundary Loss: 0.021304406755600615 Surface Temperature Boundary Loss: 0.00036762574358368053 Total Loss: 58.375978963036026
Divergence Loss: 2.428927239244141, X Momentum Loss: 0.06322427235708412, Y Momentum Loss: 0.0702545563470108, Z Momentum Loss: 0.0893604860614581, Inlet Boundary Loss: 57.59514735050892, Outlet Boundary Loss: 2.001860690662639e-05, Other Boundary Loss: 4.005538210178561, Heat Loss: 0.36105159527743375 Inlet Temperature Boundary Loss: 0.020930006599577704 Surface Temperature Boundary Loss: 0.00037622690329707105 Total Loss: 58.35635606100082
Divergence Loss: 2.4192281400209423, X Momentum Loss: 0.04261559451787189, Y Momentum Loss: 0.05601394825154262, Z Momentum Loss: 0.08724192686797767, Inlet Boundary Loss: 57.60101116592856, Outlet Boundary Loss: 1.992191169197346e-05, Other Boundary Loss: 3.985842722843282, Heat Loss: 0.33756188701788004 Inlet Temperature Boundary Loss: 0.021057205161610262 Surface Temperature Boundary Loss: 0.0003925415213766538 Total Loss: 58.334715877175306
Divergence Loss: 2.4043993753484743, X Momentum Loss: 0.03200453440685829, Y Momentum Loss: 0.048474156864902904, Z Momentum Loss: 0.08689225619955923, Inlet Boundary Loss: 57.60125304406607, Outlet Boundary Loss: 1.9901025206929854e-05, Other Boundary Loss: 3.9656624513026317, Heat Loss: 0.3294676873992793 Inlet Temperature Boundary Loss: 0.020875156997114144 Surface Temperature Boundary Loss: 0.0003977551109674487 Total Loss: 58.319234432097616
Divergence Loss: 2.395857282833813, X Momentum Loss: 0.027915931587379143, Y Momentum Loss: 0.049729831567264585, Z Momentum Loss: 0.08016510171958333, Inlet Boundary Loss: 57.59769147986894, Outlet Boundary Loss: 1.9897326442546537e-05, Other Boundary Loss: 3.95430626279327, Heat Loss: 0.32767744882204414 Inlet Temperature Boundary Loss: 0.02092573913026873 Surface Temperature Boundary Loss: 0.00039587639998512985 Total Loss: 58.308871444275574
Divergence Loss: 2.3880941466963597, X Momentum Loss: 0.025864269375475507, Y Momentum Loss: 0.055473137036945445, Z Momentum Loss: 0.07361394385403146, Inlet Boundary Loss: 57.59288069411889, Outlet Boundary Loss: 1.9927677864098617e-05, Other Boundary Loss: 3.9452398933687274, Heat Loss: 0.324480366936354 Inlet Temperature Boundary Loss: 0.020742412901960324 Surface Temperature Boundary Loss: 0.0003850859797261972 Total Loss: 58.29989643232132
Divergence Loss: 2.3833638411230087, X Momentum Loss: 0.025182254657966887, Y Momentum Loss: 0.061689716195829886, Z Momentum Loss: 0.06894213654133007, Inlet Boundary Loss: 57.584895286229624, Outlet Boundary Loss: 1.995023784731771e-05, Other Boundary Loss: 3.9368209558274825, Heat Loss: 0.32127029925643974 Inlet Temperature Boundary Loss: 0.021078307362299424 Surface Temperature Boundary Loss: 0.0003780596447660687 Total Loss: 58.28977412118679
Divergence Loss: 2.3819859998647748, X Momentum Loss: 0.024745517179162457, Y Momentum Loss: 0.06348978090183667, Z Momentum Loss: 0.06917705150123253, Inlet Boundary Loss: 57.57506444340146, Outlet Boundary Loss: 1.9988157807403605e-05, Other Boundary Loss: 3.9387379199642476, Heat Loss: 0.313570778575404 Inlet Temperature Boundary Loss: 0.021900582116042448 Surface Temperature Boundary Loss: 0.0003666996623789186 Total Loss: 58.27906487035114
Divergence Loss: 2.383799922021853, X Momentum Loss: 0.02499384858934421, Y Momentum Loss: 0.06516398946390078, Z Momentum Loss: 0.07583932654473176, Inlet Boundary Loss: 57.56282002602193, Outlet Boundary Loss: 2.002959524790761e-05, Other Boundary Loss: 3.9401323955424203, Heat Loss: 0.31082464455276343 Inlet Temperature Boundary Loss: 0.024503527993593382 Surface Temperature Boundary Loss: 0.0003587356067629502 Total Loss: 58.268200993789485
Divergence Loss: 2.3869154856331676, X Momentum Loss: 0.024643767091048766, Y Momentum Loss: 0.06729222603099926, Z Momentum Loss: 0.07802203454573933, Inlet Boundary Loss: 57.551531719615305, Outlet Boundary Loss: 2.0032999577545207e-05, Other Boundary Loss: 3.94224165732301, Heat Loss: 0.3112688484877884 Inlet Temperature Boundary Loss: 0.02731835947689681 Surface Temperature Boundary Loss: 0.00035828898756288255 Total Loss: 58.25784164014364
Divergence Loss: 2.384978885507458, X Momentum Loss: 0.024726995839262324, Y Momentum Loss: 0.07133173808381166, Z Momentum Loss: 0.08914861775770203, Inlet Boundary Loss: 57.53678880462999, Outlet Boundary Loss: 2.0046774434912853e-05, Other Boundary Loss: 3.939764791460989, Heat Loss: 0.3052990654484088 Inlet Temperature Boundary Loss: 0.03378989414578363 Surface Temperature Boundary Loss: 0.0003522337762028793 Total Loss: 58.24430133816332
Divergence Loss: 2.385758585701691, X Momentum Loss: 0.02579508415479951, Y Momentum Loss: 0.0810030933589361, Z Momentum Loss: 0.10846598749843855, Inlet Boundary Loss: 57.52036615809991, Outlet Boundary Loss: 2.0081953425053184e-05, Other Boundary Loss: 3.9315034156905457, Heat Loss: 0.28697399167434995 Inlet Temperature Boundary Loss: 0.03975690776911726 Surface Temperature Boundary Loss: 0.0003535721299295609 Total Loss: 58.22986302074929
Divergence Loss: 2.3800605253787346, X Momentum Loss: 0.025212736978385445, Y Momentum Loss: 0.08600641380147189, Z Momentum Loss: 0.11291038407165899, Inlet Boundary Loss: 57.512761060344985, Outlet Boundary Loss: 2.007321267661202e-05, Other Boundary Loss: 3.9196762113961716, Heat Loss: 0.2645991759112915 Inlet Temperature Boundary Loss: 0.04182816891723449 Surface Temperature Boundary Loss: 0.00035745697857460235 Total Loss: 58.218841349570866
Divergence Loss: 2.3737829878926595, X Momentum Loss: 0.024848611010336797, Y Momentum Loss: 0.09296534222384889, Z Momentum Loss: 0.1197630640673122, Inlet Boundary Loss: 57.50181729037256, Outlet Boundary Loss: 2.011348635659786e-05, Other Boundary Loss: 3.905174965923508, Heat Loss: 0.24227806881389347 Inlet Temperature Boundary Loss: 0.0523059849940958 Surface Temperature Boundary Loss: 0.000369354340447796 Total Loss: 58.20566430846351
Divergence Loss: 2.3545983204573497, X Momentum Loss: 0.02227060504923797, Y Momentum Loss: 0.08673826740368316, Z Momentum Loss: 0.11561191636941243, Inlet Boundary Loss: 57.49929147437424, Outlet Boundary Loss: 2.0110736179963224e-05, Other Boundary Loss: 3.896147713697484, Heat Loss: 0.24131226714888493 Inlet Temperature Boundary Loss: 0.055115634794743455 Surface Temperature Boundary Loss: 0.0003749280414257247 Total Loss: 58.196891430525675
Divergence Loss: 2.3548923186250104, X Momentum Loss: 0.021881923324358604, Y Momentum Loss: 0.08217328721253345, Z Momentum Loss: 0.1187147732310339, Inlet Boundary Loss: 57.49001917578986, Outlet Boundary Loss: 2.0124231833913228e-05, Other Boundary Loss: 3.896019928183817, Heat Loss: 0.2398806280813042 Inlet Temperature Boundary Loss: 0.051217374007285696 Surface Temperature Boundary Loss: 0.0003764074285096922 Total Loss: 58.18656934990001
Divergence Loss: 2.3551695417427414, X Momentum Loss: 0.021886742561413836, Y Momentum Loss: 0.07993694287732109, Z Momentum Loss: 0.13136737732897552, Inlet Boundary Loss: 57.47714202633126, Outlet Boundary Loss: 2.017589727891714e-05, Other Boundary Loss: 3.9012734802197433, Heat Loss: 0.22998398655330682 Inlet Temperature Boundary Loss: 0.04824230644229358 Surface Temperature Boundary Loss: 0.00037773445767739025 Total Loss: 58.17400588445653
Divergence Loss: 2.3531644457020744, X Momentum Loss: 0.021331745468405577, Y Momentum Loss: 0.08517017094960308, Z Momentum Loss: 0.12897082102451898, Inlet Boundary Loss: 57.46773821285016, Outlet Boundary Loss: 2.0175647159970313e-05, Other Boundary Loss: 3.900024762506703, Heat Loss: 0.22598467931643731 Inlet Temperature Boundary Loss: 0.04756344798214831 Surface Temperature Boundary Loss: 0.0003861132593575003 Total Loss: 58.163545921890794
52/100
Number of Outlet surface points: 10000, volume points: 96483, surface points: 195876
Validation Divergence Loss: 2.6350180250144675, Validation X Momentum Loss: 0.031137758690290434, Validation Y Momentum Loss: 0.08080899807703215, Validation Z Momentum Loss: 0.11155966714186115, Validation Outlet Boundary Loss: 2.0129731573695726e-05, Validation Other Boundary Loss: 3.9567330810675063, Validation Heat Loss: 7.166468057218905, Validation Surface Temperature Boundary Loss: 0.00042312419912019097, Validation Total Loss: 13.982168841140757
Divergence Loss: 3.139288089943443, X Momentum Loss: 0.02824445576953841, Y Momentum Loss: 0.09992972157811142, Z Momentum Loss: 0.12318684629526251, Inlet Boundary Loss: 57.46773821285016, Outlet Boundary Loss: 2.0172191387086957e-05, Other Boundary Loss: 4.142334812819899, Heat Loss: 0.7987341697593043 Inlet Temperature Boundary Loss: 0.04756344798214831 Surface Temperature Boundary Loss: 0.000381054757241663 Total Loss: 58.33146944943389
Divergence Loss: 3.1529596201625476, X Momentum Loss: 0.03673163376628008, Y Momentum Loss: 0.2239653294946989, Z Momentum Loss: 0.17539233585059114, Inlet Boundary Loss: 57.66151974707477, Outlet Boundary Loss: 2.018177743902346e-05, Other Boundary Loss: 4.098054915207211, Heat Loss: 0.40601005173485316 Inlet Temperature Boundary Loss: 0.09454013190741921 Surface Temperature Boundary Loss: 0.0004469456604881717 Total Loss: 58.51379258311501
Divergence Loss: 3.1403404288938783, X Momentum Loss: 0.02507593868695317, Y Momentum Loss: 0.11365923117133447, Z Momentum Loss: 0.12519827746361348, Inlet Boundary Loss: 57.47316393554442, Outlet Boundary Loss: 2.0170841902416893e-05, Other Boundary Loss: 4.1337130903117965, Heat Loss: 0.6545583190857035 Inlet Temperature Boundary Loss: 0.046773612302990555 Surface Temperature Boundary Loss: 0.00038527060841420145 Total Loss: 58.32005145784691
Divergence Loss: 3.13798559799049, X Momentum Loss: 0.02338255600869705, Y Momentum Loss: 0.11137174750429112, Z Momentum Loss: 0.12279172908002074, Inlet Boundary Loss: 57.46091643385336, Outlet Boundary Loss: 2.0121555851888537e-05, Other Boundary Loss: 4.125767196749735, Heat Loss: 0.5731299989131994 Inlet Temperature Boundary Loss: 0.051593389776421396 Surface Temperature Boundary Loss: 0.0003922858997166028 Total Loss: 58.29695725391878
Divergence Loss: 3.1413867316506514, X Momentum Loss: 0.02196311720159261, Y Momentum Loss: 0.106359990350113, Z Momentum Loss: 0.11662334123345497, Inlet Boundary Loss: 57.45382933687356, Outlet Boundary Loss: 2.00844497517355e-05, Other Boundary Loss: 4.110580614515403, Heat Loss: 0.4357678281557331 Inlet Temperature Boundary Loss: 0.059958466685024 Surface Temperature Boundary Loss: 0.0003847403745458638 Total Loss: 58.27324690015371
Divergence Loss: 3.1364336623308278, X Momentum Loss: 0.02138879096818896, Y Momentum Loss: 0.10074373084777277, Z Momentum Loss: 0.10698543852820168, Inlet Boundary Loss: 57.45416669564956, Outlet Boundary Loss: 2.0044955338483584e-05, Other Boundary Loss: 4.10810008116718, Heat Loss: 0.38900096758869157 Inlet Temperature Boundary Loss: 0.059925065118680156 Surface Temperature Boundary Loss: 0.0003749483908796987 Total Loss: 58.2660513340623
Divergence Loss: 3.1343146876878816, X Momentum Loss: 0.021344140783490208, Y Momentum Loss: 0.09325269997213462, Z Momentum Loss: 0.10261293894659043, Inlet Boundary Loss: 57.45083320796524, Outlet Boundary Loss: 2.006133620565137e-05, Other Boundary Loss: 4.110379723931241, Heat Loss: 0.37238154744203206 Inlet Temperature Boundary Loss: 0.05941428988128965 Surface Temperature Boundary Loss: 0.0003716730111264211 Total Loss: 58.25978661667959
Divergence Loss: 3.135158551179453, X Momentum Loss: 0.02183434646428778, Y Momentum Loss: 0.08695037133223148, Z Momentum Loss: 0.09991364078713048, Inlet Boundary Loss: 57.44512025706367, Outlet Boundary Loss: 2.0087978430825458e-05, Other Boundary Loss: 4.111553855717681, Heat Loss: 0.36891902472694754 Inlet Temperature Boundary Loss: 0.05868951427296369 Surface Temperature Boundary Loss: 0.00036849677758767584 Total Loss: 58.25344360490503
Divergence Loss: 3.1360005475816486, X Momentum Loss: 0.02227019056467405, Y Momentum Loss: 0.08116490433615674, Z Momentum Loss: 0.09686600822383121, Inlet Boundary Loss: 57.438561797012106, Outlet Boundary Loss: 2.0143436288803923e-05, Other Boundary Loss: 4.113829089289946, Heat Loss: 0.36885779145112463 Inlet Temperature Boundary Loss: 0.0590123018903161 Surface Temperature Boundary Loss: 0.0003642478021412531 Total Loss: 58.246771313999844
Divergence Loss: 3.139662096399931, X Momentum Loss: 0.022170814958961577, Y Momentum Loss: 0.07990903712661994, Z Momentum Loss: 0.0940849705115086, Inlet Boundary Loss: 57.42992999468796, Outlet Boundary Loss: 2.0198420070131954e-05, Other Boundary Loss: 4.110781694281634, Heat Loss: 0.3676116018850976 Inlet Temperature Boundary Loss: 0.06232202592419589 Surface Temperature Boundary Loss: 0.0003610922677262603 Total Loss: 58.23790106436956
Divergence Loss: 3.1427846306527165, X Momentum Loss: 0.024065944924290445, Y Momentum Loss: 0.08140191893614862, Z Momentum Loss: 0.09032242378730601, Inlet Boundary Loss: 57.42318807662827, Outlet Boundary Loss: 2.0218749984173518e-05, Other Boundary Loss: 4.087348231863795, Heat Loss: 0.36097305932567536 Inlet Temperature Boundary Loss: 0.06621809047061818 Surface Temperature Boundary Loss: 0.00035163078336499984 Total Loss: 58.23051250971454
Divergence Loss: 3.124807751272993, X Momentum Loss: 0.02369154882030958, Y Momentum Loss: 0.07184990976841231, Z Momentum Loss: 0.07581655704638936, Inlet Boundary Loss: 57.4188617051929, Outlet Boundary Loss: 2.0158598609040465e-05, Other Boundary Loss: 4.099754076205871, Heat Loss: 0.3512203603836871 Inlet Temperature Boundary Loss: 0.06276504399783035 Surface Temperature Boundary Loss: 0.0003535747435074732 Total Loss: 58.2215302144841
Divergence Loss: 3.1378697516485636, X Momentum Loss: 0.02401929043898025, Y Momentum Loss: 0.07961063071649561, Z Momentum Loss: 0.07710260826498018, Inlet Boundary Loss: 57.41074970256607, Outlet Boundary Loss: 2.014661016893013e-05, Other Boundary Loss: 4.087918606903139, Heat Loss: 0.35249594799402584 Inlet Temperature Boundary Loss: 0.06539242651401278 Surface Temperature Boundary Loss: 0.0003551593750071525 Total Loss: 58.21516516424519
